ID,DataType,Sector,Exposure_Time,FFI_Avail,SPOC_Avail,source_id,phot_g_mean_mag,phot_rp_mean_mag,parallax,radius,radius+,radius-,distance_pc,color
4654435618927743872,SPOC,90.0,120.0,True,True,4654435618927743872,14.809174537658691,13.405598640441896,60.57096730403526,0.1367686139958341,0.0105034338393223,0.0090818557642721,16.509559686912574,1.403575897216795
4654435618927743872,SPOC,93.0,120.0,True,True,4654435618927743872,14.809174537658691,13.405598640441896,60.57096730403526,0.1367686139958341,0.0105034338393223,0.0090818557642721,16.509559686912574,1.403575897216795
4654435618927743872,SPOC,88.0,120.0,True,True,4654435618927743872,14.809174537658691,13.405598640441896,60.57096730403526,0.1367686139958341,0.0105034338393223,0.0090818557642721,16.509559686912574,1.403575897216795
4654435618927743872,SPOC,94.0,120.0,True,True,4654435618927743872,14.809174537658691,13.405598640441896,60.57096730403526,0.1367686139958341,0.0105034338393223,0.0090818557642721,16.509559686912574,1.403575897216795
4654435618927743872,SPOC,95.0,120.0,True,True,4654435618927743872,14.809174537658691,13.405598640441896,60.57096730403526,0.1367686139958341,0.0105034338393223,0.0090818557642721,16.509559686912574,1.403575897216795
4654435618927743872,SPOC,96.0,120.0,True,True,4654435618927743872,14.809174537658691,13.405598640441896,60.57096730403526,0.1367686139958341,0.0105034338393223,0.0090818557642721,16.509559686912574,1.403575897216795
4654435618927743872,SPOC,89.0,120.0,True,True,4654435618927743872,14.809174537658691,13.405598640441896,60.57096730403526,0.1367686139958341,0.0105034338393223,0.0090818557642721,16.509559686912574,1.403575897216795
4654435618927743872,SPOC,97.0,120.0,True,True,4654435618927743872,14.809174537658691,13.405598640441896,60.57096730403526,0.1367686139958341,0.0105034338393223,0.0090818557642721,16.509559686912574,1.403575897216795
4665366619931917824,FFI,6.0,1425.59941,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,5.0,1425.599416,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,4.0,1425.599419,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,3.0,1425.599424,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,1.0,1425.599428,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,2.0,1425.599438,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,10.0,1425.599391,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,13.0,1425.599392,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,12.0,1425.599394,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,11.0,1425.599394,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,8.0,1425.599402,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,9.0,1425.599414,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,27.0,475.199782,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,30.0,475.199788,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,33.0,475.199788,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,32.0,475.199789,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,31.0,475.19979,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,28.0,475.199791,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,29.0,475.199793,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,39.0,475.199784,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,36.0,475.199787,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,37.0,475.199788,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,38.0,475.199789,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,34.0,475.19979,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,35.0,475.199793,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,68.0,158.399926,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
